"mp","party","perceived","true","shift","stretch"
"29",2,-0.986586179213609,-0.0874874238042033,-0.564929805133499,0.222764823182327
"29",3,0,0.355001838033406,-0.564929805133499,0.222764823182327
"29",4,-0.986586179213609,0.833733170755138,-0.564929805133499,0.222764823182327
"29",5,0,2.25225573054322,-0.564929805133499,0.222764823182327
"30",1,-0.986586179213609,-0.276047773214867,-0.430842383644649,1.44174891865203
"30",2,-0.986586179213609,-0.0874874238042033,-0.430842383644649,1.44174891865203
"30",3,0,0.355001838033406,-0.430842383644649,1.44174891865203
"30",4,0,0.833733170755138,-0.430842383644649,1.44174891865203
"30",5,2.95975853764083,2.25225573054322,-0.430842383644649,1.44174891865203
"31",1,0.986586179213609,-0.276047773214867,0.780036923630674,0.896116099527287
"31",2,0.986586179213609,-0.0874874238042033,0.780036923630674,0.896116099527287
"31",3,0,0.355001838033406,0.780036923630674,0.896116099527287
"31",4,1.97317235842722,0.833733170755138,0.780036923630674,0.896116099527287
"31",5,1.97317235842722,2.25225573054322,0.780036923630674,0.896116099527287
"32",1,0.986586179213609,-0.276047773214867,0.507544187107007,1.91568700720579
"32",2,0,-0.0874874238042033,0.507544187107007,1.91568700720579
"32",3,1.97317235842722,0.355001838033406,0.507544187107007,1.91568700720579
"32",4,0.986586179213609,0.833733170755138,0.507544187107007,1.91568700720579
"32",5,4.93293089606805,2.25225573054322,0.507544187107007,1.91568700720579
"33",1,0.986586179213609,-0.276047773214867,0.521997212599869,1.08863219101952
"33",2,0,-0.0874874238042033,0.521997212599869,1.08863219101952
"33",3,0.986586179213609,0.355001838033406,0.521997212599869,1.08863219101952
"33",4,1.97317235842722,0.833733170755138,0.521997212599869,1.08863219101952
"33",5,2.95975853764083,2.25225573054322,0.521997212599869,1.08863219101952
"34",1,-0.986586179213609,-0.276047773214867,-0.557952596542567,0.597079675790882
"34",2,0,-0.0874874238042033,-0.557952596542567,0.597079675790882
"34",3,0,0.355001838033406,-0.557952596542567,0.597079675790882
"34",4,0.986586179213609,0.833733170755138,-0.557952596542567,0.597079675790882
"34",5,0.986586179213609,2.25225573054322,-0.557952596542567,0.597079675790882
"35",1,-0.986586179213609,-0.276047773214867,-0.535652248400426,1.97396623476933
"35",2,0,-0.0874874238042033,-0.535652248400426,1.97396623476933
"35",3,0,0.355001838033406,-0.535652248400426,1.97396623476933
"35",4,0,0.833733170755138,-0.535652248400426,1.97396623476933
"35",5,3.94634471685444,2.25225573054322,-0.535652248400426,1.97396623476933
"36",1,0.986586179213609,-0.276047773214867,0.483910471369449,1.06059852617307
"36",2,0,-0.0874874238042033,0.483910471369449,1.06059852617307
"36",3,1.97317235842722,0.355001838033406,0.483910471369449,1.06059852617307
"36",4,1.97317235842722,0.833733170755138,0.483910471369449,1.06059852617307
"36",5,3.94634471685444,2.25225573054322,0.483910471369449,1.06059852617307
"37",1,0,-0.276047773214867,0.0855162746219812,0.822525436695608
"37",2,0,-0.0874874238042033,0.0855162746219812,0.822525436695608
"37",3,0,0.355001838033406,0.0855162746219812,0.822525436695608
"37",4,0.986586179213609,0.833733170755138,0.0855162746219812,0.822525436695608
"37",5,1.97317235842722,2.25225573054322,0.0855162746219812,0.822525436695608
"38",1,-0.986586179213609,-0.276047773214867,-0.448125144020696,1.52643312500438
"38",2,-1.97317235842722,-0.0874874238042033,-0.448125144020696,1.52643312500438
"38",3,0,0.355001838033406,-0.448125144020696,1.52643312500438
"38",4,0.986586179213609,0.833733170755138,-0.448125144020696,1.52643312500438
"38",5,2.95975853764083,2.25225573054322,-0.448125144020696,1.52643312500438
"39",1,-0.986586179213609,-0.276047773214867,0.0791446257615742,1.5815569812191
"39",2,0,-0.0874874238042033,0.0791446257615742,1.5815569812191
"39",3,0.986586179213609,0.355001838033406,0.0791446257615742,1.5815569812191
"39",4,1.97317235842722,0.833733170755138,0.0791446257615742,1.5815569812191
"39",5,3.94634471685444,2.25225573054322,0.0791446257615742,1.5815569812191
"40",1,0,-0.276047773214867,-0.250974236440916,0.600583590943667
"40",2,0,-0.0874874238042033,-0.250974236440916,0.600583590943667
"40",3,0,0.355001838033406,-0.250974236440916,0.600583590943667
"40",4,0,0.833733170755138,-0.250974236440916,0.600583590943667
"40",5,0,2.25225573054322,-0.250974236440916,0.600583590943667
"41",1,-0.986586179213609,-0.276047773214867,-0.482961308229675,1.3877276471222
"41",2,0,-0.0874874238042033,-0.482961308229675,1.3877276471222
"41",3,0,0.355001838033406,-0.482961308229675,1.3877276471222
"41",4,0,0.833733170755138,-0.482961308229675,1.3877276471222
"41",5,2.95975853764083,2.25225573054322,-0.482961308229675,1.3877276471222
"42",1,-0.986586179213609,-0.276047773214867,-0.0568670690932983,0.00249632388908572
"42",2,-0.986586179213609,-0.0874874238042033,-0.0568670690932983,0.00249632388908572
"42",3,0.986586179213609,0.355001838033406,-0.0568670690932983,0.00249632388908572
"42",4,0,0.833733170755138,-0.0568670690932983,0.00249632388908572
"42",5,-0.986586179213609,2.25225573054322,-0.0568670690932983,0.00249632388908572
"43",1,0,-0.276047773214867,0.542974903786005,0.824718903640607
"43",2,0.986586179213609,-0.0874874238042033,0.542974903786005,0.824718903640607
"43",3,0.986586179213609,0.355001838033406,0.542974903786005,0.824718903640607
"43",4,0.986586179213609,0.833733170755138,0.542974903786005,0.824718903640607
"43",5,1.97317235842722,2.25225573054322,0.542974903786005,0.824718903640607
"44",1,-0.986586179213609,-0.276047773214867,-0.605824129418001,1.19043237124032
"44",2,-0.986586179213609,-0.0874874238042033,-0.605824129418001,1.19043237124032
"44",3,0,0.355001838033406,-0.605824129418001,1.19043237124032
"44",4,0.986586179213609,0.833733170755138,-0.605824129418001,1.19043237124032
"44",5,1.97317235842722,2.25225573054322,-0.605824129418001,1.19043237124032
"45",1,-0.986586179213609,-0.276047773214867,-0.883861031405921,1.12910689023837
"45",2,-0.986586179213609,-0.0874874238042033,-0.883861031405921,1.12910689023837
"45",3,0,0.355001838033406,-0.883861031405921,1.12910689023837
"45",4,0,0.833733170755138,-0.883861031405921,1.12910689023837
"45",5,0.986586179213609,2.25225573054322,-0.883861031405921,1.12910689023837
"46",1,-0.986586179213609,-0.276047773214867,-0.245846037600811,1.48225513137485
"46",2,0,-0.0874874238042033,-0.245846037600811,1.48225513137485
"46",3,0,0.355001838033406,-0.245846037600811,1.48225513137485
"46",4,0.986586179213609,0.833733170755138,-0.245846037600811,1.48225513137485
"46",5,2.95975853764083,2.25225573054322,-0.245846037600811,1.48225513137485
"47",1,0,-0.276047773214867,0.160732937208448,0.754360923574735
"47",2,0,-0.0874874238042033,0.160732937208448,0.754360923574735
"47",3,0.986586179213609,0.355001838033406,0.160732937208448,0.754360923574735
"47",4,0.986586179213609,0.833733170755138,0.160732937208448,0.754360923574735
"47",5,0.986586179213609,2.25225573054322,0.160732937208448,0.754360923574735
"48",1,0.986586179213609,-0.276047773214867,0.730330407163258,1.04081937792408
"48",2,0,-0.0874874238042033,0.730330407163258,1.04081937792408
"48",3,0.986586179213609,0.355001838033406,0.730330407163258,1.04081937792408
"48",4,0.986586179213609,0.833733170755138,0.730330407163258,1.04081937792408
"48",5,2.95975853764083,2.25225573054322,0.730330407163258,1.04081937792408
"49",1,0.986586179213609,-0.276047773214867,0.768621309651157,0.919114638643518
"49",2,0.986586179213609,-0.0874874238042033,0.768621309651157,0.919114638643518
"49",3,0.986586179213609,0.355001838033406,0.768621309651157,0.919114638643518
"49",4,0.986586179213609,0.833733170755138,0.768621309651157,0.919114638643518
"49",5,3.94634471685444,2.25225573054322,0.768621309651157,0.919114638643518
"50",1,-0.986586179213609,-0.276047773214867,-0.169784265826769,1.6364085346931
"50",2,0,-0.0874874238042033,-0.169784265826769,1.6364085346931
"50",3,0,0.355001838033406,-0.169784265826769,1.6364085346931
"50",4,0.986586179213609,0.833733170755138,-0.169784265826769,1.6364085346931
"50",5,3.94634471685444,2.25225573054322,-0.169784265826769,1.6364085346931
"51",1,0,-0.276047773214867,-0.538724371545734,0.639865364322866
"51",2,-0.986586179213609,-0.0874874238042033,-0.538724371545734,0.639865364322866
"51",3,0,0.355001838033406,-0.538724371545734,0.639865364322866
"51",4,0,0.833733170755138,-0.538724371545734,0.639865364322866
"51",5,0.986586179213609,2.25225573054322,-0.538724371545734,0.639865364322866
"52",1,-0.986586179213609,-0.276047773214867,-0.745382595500845,1.77052577964614
"52",2,-0.986586179213609,-0.0874874238042033,-0.745382595500845,1.77052577964614
"52",3,-0.986586179213609,0.355001838033406,-0.745382595500845,1.77052577964614
"52",4,1.97317235842722,0.833733170755138,-0.745382595500845,1.77052577964614
"52",5,3.94634471685444,2.25225573054322,-0.745382595500845,1.77052577964614
"53",1,-0.986586179213609,-0.276047773214867,-0.126373346964087,1.42683077521853
"53",2,-0.986586179213609,-0.0874874238042033,-0.126373346964087,1.42683077521853
"53",3,0,0.355001838033406,-0.126373346964087,1.42683077521853
"53",4,0.986586179213609,0.833733170755138,-0.126373346964087,1.42683077521853
"53",5,2.95975853764083,2.25225573054322,-0.126373346964087,1.42683077521853
"54",1,-0.986586179213609,-0.276047773214867,-0.0609612543004959,1.40119974558224
"54",2,0,-0.0874874238042033,-0.0609612543004959,1.40119974558224
"54",3,0.986586179213609,0.355001838033406,-0.0609612543004959,1.40119974558224
"54",4,0.986586179213609,0.833733170755138,-0.0609612543004959,1.40119974558224
"54",5,3.94634471685444,2.25225573054322,-0.0609612543004959,1.40119974558224
"55",1,-0.986586179213609,-0.276047773214867,-0.324491685188355,0.82868892260864
"55",2,-0.986586179213609,-0.0874874238042033,-0.324491685188355,0.82868892260864
"55",3,0,0.355001838033406,-0.324491685188355,0.82868892260864
"55",4,0,0.833733170755138,-0.324491685188355,0.82868892260864
"55",5,0.986586179213609,2.25225573054322,-0.324491685188355,0.82868892260864
"56",1,0,-0.276047773214867,0.156537877375128,1.05020002122907
"56",2,0,-0.0874874238042033,0.156537877375128,1.05020002122907
"56",3,0,0.355001838033406,0.156537877375128,1.05020002122907
"56",4,0.986586179213609,0.833733170755138,0.156537877375128,1.05020002122907
"56",5,1.97317235842722,2.25225573054322,0.156537877375128,1.05020002122907
"57",1,0,-0.276047773214867,0.0614052826547521,1.07599411906972
"57",2,0,-0.0874874238042033,0.0614052826547521,1.07599411906972
"57",3,0,0.355001838033406,0.0614052826547521,1.07599411906972
"57",4,1.97317235842722,0.833733170755138,0.0614052826547521,1.07599411906972
"57",5,2.95975853764083,2.25225573054322,0.0614052826547521,1.07599411906972
"58",1,-0.986586179213609,-0.276047773214867,-0.418420209071555,-0.227906277058662
"58",2,0,-0.0874874238042033,-0.418420209071555,-0.227906277058662
"58",3,0,0.355001838033406,-0.418420209071555,-0.227906277058662
"58",4,0,0.833733170755138,-0.418420209071555,-0.227906277058662
"58",5,-0.986586179213609,2.25225573054322,-0.418420209071555,-0.227906277058662
"59",1,0,-0.276047773214867,0.300210868402072,0.828985507275812
"59",2,0,-0.0874874238042033,0.300210868402072,0.828985507275812
"59",3,0.986586179213609,0.355001838033406,0.300210868402072,0.828985507275812
"59",4,0.986586179213609,0.833733170755138,0.300210868402072,0.828985507275812
"59",5,1.97317235842722,2.25225573054322,0.300210868402072,0.828985507275812
"60",1,0,-0.276047773214867,-0.12296733155552,0.342509190630656
"60",2,0,-0.0874874238042033,-0.12296733155552,0.342509190630656
"60",3,0.986586179213609,0.355001838033406,-0.12296733155552,0.342509190630656
"60",4,0,0.833733170755138,-0.12296733155552,0.342509190630656
"60",5,1.97317235842722,2.25225573054322,-0.12296733155552,0.342509190630656
"61",1,0,-0.276047773214867,-0.0923323244154655,0.0449739959164793
"61",2,0,-0.0874874238042033,-0.0923323244154655,0.0449739959164793
"61",3,0,0.355001838033406,-0.0923323244154655,0.0449739959164793
"61",4,0,0.833733170755138,-0.0923323244154655,0.0449739959164793
"61",5,0.986586179213609,2.25225573054322,-0.0923323244154655,0.0449739959164793
"62",1,0,-0.276047773214867,0.0115783855272966,1.28976089897413
"62",2,0.986586179213609,-0.0874874238042033,0.0115783855272966,1.28976089897413
"62",3,0.986586179213609,0.355001838033406,0.0115783855272966,1.28976089897413
"62",4,0.986586179213609,0.833733170755138,0.0115783855272966,1.28976089897413
"62",5,2.95975853764083,2.25225573054322,0.0115783855272966,1.28976089897413
"63",1,-0.986586179213609,-0.276047773214867,-0.242325791357477,0.142411131909269
"63",2,0,-0.0874874238042033,-0.242325791357477,0.142411131909269
"63",3,0,0.355001838033406,-0.242325791357477,0.142411131909269
"63",4,-0.986586179213609,0.833733170755138,-0.242325791357477,0.142411131909269
"63",5,0,2.25225573054322,-0.242325791357477,0.142411131909269
"64",1,-0.986586179213609,-0.276047773214867,-0.368953171289433,0.800810380556898
"64",2,0,-0.0874874238042033,-0.368953171289433,0.800810380556898
"64",3,0,0.355001838033406,-0.368953171289433,0.800810380556898
"64",4,0.986586179213609,0.833733170755138,-0.368953171289433,0.800810380556898
"64",5,0.986586179213609,2.25225573054322,-0.368953171289433,0.800810380556898
"65",1,0,-0.276047773214867,0.651253760233253,0.210625845937271
"65",2,0,-0.0874874238042033,0.651253760233253,0.210625845937271
"65",3,0,0.355001838033406,0.651253760233253,0.210625845937271
"65",4,0.986586179213609,0.833733170755138,0.651253760233253,0.210625845937271
"65",5,1.97317235842722,2.25225573054322,0.651253760233253,0.210625845937271
"66",1,0,-0.276047773214867,0.282249719459053,1.92240162363125
"66",2,0,-0.0874874238042033,0.282249719459053,1.92240162363125
"66",3,0,0.355001838033406,0.282249719459053,1.92240162363125
"66",4,1.97317235842722,0.833733170755138,0.282249719459053,1.92240162363125
"66",5,4.93293089606805,2.25225573054322,0.282249719459053,1.92240162363125
"67",1,-1.97317235842722,-0.276047773214867,-0.902522173992795,1.48787977745679
"67",2,-0.986586179213609,-0.0874874238042033,-0.902522173992795,1.48787977745679
"67",3,0.986586179213609,0.355001838033406,-0.902522173992795,1.48787977745679
"67",4,0,0.833733170755138,-0.902522173992795,1.48787977745679
"67",5,2.95975853764083,2.25225573054322,-0.902522173992795,1.48787977745679
"68",1,0,-0.276047773214867,0.219169454721473,0.834899675695415
"68",2,0,-0.0874874238042033,0.219169454721473,0.834899675695415
"68",3,0.986586179213609,0.355001838033406,0.219169454721473,0.834899675695415
"68",4,0.986586179213609,0.833733170755138,0.219169454721473,0.834899675695415
"68",5,1.97317235842722,2.25225573054322,0.219169454721473,0.834899675695415
"69",1,0,-0.276047773214867,-0.720544483211957,1.59670047689906
"69",2,-0.986586179213609,-0.0874874238042033,-0.720544483211957,1.59670047689906
"69",3,-0.986586179213609,0.355001838033406,-0.720544483211957,1.59670047689906
"69",4,0.986586179213609,0.833733170755138,-0.720544483211957,1.59670047689906
"69",5,2.95975853764083,2.25225573054322,-0.720544483211957,1.59670047689906
"70",1,0,-0.276047773214867,0.476414576342369,0.833240437944554
"70",2,0.986586179213609,-0.0874874238042033,0.476414576342369,0.833240437944554
"70",3,0.986586179213609,0.355001838033406,0.476414576342369,0.833240437944554
"70",4,1.97317235842722,0.833733170755138,0.476414576342369,0.833240437944554
"70",5,1.97317235842722,2.25225573054322,0.476414576342369,0.833240437944554
"71",1,-0.986586179213609,-0.276047773214867,-0.361491192277311,1.08318391203724
"71",2,0,-0.0874874238042033,-0.361491192277311,1.08318391203724
"71",3,0.986586179213609,0.355001838033406,-0.361491192277311,1.08318391203724
"71",4,0.986586179213609,0.833733170755138,-0.361491192277311,1.08318391203724
"71",5,1.97317235842722,2.25225573054322,-0.361491192277311,1.08318391203724
"72",1,-0.986586179213609,-0.276047773214867,0.0243801502933708,0.784878147827421
"72",2,0,-0.0874874238042033,0.0243801502933708,0.784878147827421
"72",3,0,0.355001838033406,0.0243801502933708,0.784878147827421
"72",4,0.986586179213609,0.833733170755138,0.0243801502933708,0.784878147827421
"72",5,1.97317235842722,2.25225573054322,0.0243801502933708,0.784878147827421
"73",1,-0.986586179213609,-0.276047773214867,-0.781766089663908,1.98297929734264
"73",2,-1.97317235842722,-0.0874874238042033,-0.781766089663908,1.98297929734264
"73",3,0.986586179213609,0.355001838033406,-0.781766089663908,1.98297929734264
"73",4,1.97317235842722,0.833733170755138,-0.781766089663908,1.98297929734264
"73",5,3.94634471685444,2.25225573054322,-0.781766089663908,1.98297929734264
"74",1,-1.97317235842722,-0.276047773214867,-1.15118318549778,1.27968431168562
"74",2,-0.986586179213609,-0.0874874238042033,-1.15118318549778,1.27968431168562
"74",3,-0.986586179213609,0.355001838033406,-1.15118318549778,1.27968431168562
"74",4,0.986586179213609,0.833733170755138,-1.15118318549778,1.27968431168562
"74",5,0.986586179213609,2.25225573054322,-1.15118318549778,1.27968431168562
"75",1,0.986586179213609,-0.276047773214867,0.5789817853812,0.679247334686788
"75",2,0,-0.0874874238042033,0.5789817853812,0.679247334686788
"75",3,0.986586179213609,0.355001838033406,0.5789817853812,0.679247334686788
"75",4,1.97317235842722,0.833733170755138,0.5789817853812,0.679247334686788
"75",5,2.95975853764083,2.25225573054322,0.5789817853812,0.679247334686788
"76",1,0,-0.276047773214867,-0.352367718274513,0.97651270210635
"76",2,0,-0.0874874238042033,-0.352367718274513,0.97651270210635
"76",3,0,0.355001838033406,-0.352367718274513,0.97651270210635
"76",4,0.986586179213609,0.833733170755138,-0.352367718274513,0.97651270210635
"76",5,1.97317235842722,2.25225573054322,-0.352367718274513,0.97651270210635
"77",1,-0.986586179213609,-0.276047773214867,-0.786911067253132,1.56707195302336
"77",2,-0.986586179213609,-0.0874874238042033,-0.786911067253132,1.56707195302336
